period,state,handgun,long_gun,multiple,year,month
2000-09,Tennessee,7961,12701,608,2000,9
2000-09,Texas,15769,47644,1744,2000,9
2000-09,Utah,1535,6118,124,2000,9
2000-09,Vermont,505,1929,36,2000,9
2000-09,Virginia,6118,11747,312,2000,9
2000-09,Washington,3055,9720,312,2000,9
2000-09,West Virginia,3235,9806,404,2000,9
2000-09,Wisconsin,3684,20757,40,2000,9
2000-09,Wyoming,833,3112,78,2000,9
2000-08,Alabama,7147,10595,548,2000,8
2000-08,Alaska,1075,3069,150,2000,8
2000-08,Arizona,5380,6395,482,2000,8
2000-08,Arkansas,3728,9491,444,2000,8
2000-08,California,26263,29619,0,2000,8
2000-08,Colorado,10639,16736,1354,2000,8
2000-08,Connecticut,0,0,0,2000,8
2000-08,Delaware,354,779,24,2000,8
2000-08,Florida,11249,9866,760,2000,8
2000-08,Georgia,6741,10769,426,2000,8
2000-08,Hawaii,0,0,0,2000,8
2000-08,Idaho,1742,4252,222,2000,8
2000-08,Illinois,4774,8495,334,2000,8
2000-08,Indiana,1948,5507,8,2000,8
2000-08,Iowa,44,3135,4,2000,8
2000-08,Kansas,2149,5171,242,2000,8
2000-08,Kentucky,7135,12288,784,2000,8
2000-08,Louisiana,4978,9932,368,2000,8
2000-08,Maine,1085,2874,104,2000,8
2000-08,Maryland,170,3714,20,2000,8
2000-08,Massachusetts,1266,914,44,2000,8
2000-08,Michigan,82,14258,10,2000,8
2000-08,Minnesota,2589,13060,188,2000,8
2000-08,Mississippi,4758,9380,372,2000,8
2000-08,Missouri,2813,12379,192,2000,8
2000-08,Montana,1581,4423,204,2000,8
2000-08,Nebraska,20,2282,4,2000,8
2000-08,Nevada,1932,2065,210,2000,8
2000-08,New Hampshire,1373,2145,34,2000,8
2000-08,New Jersey,1352,1956,84,2000,8
2000-08,New Mexico,2597,4628,220,2000,8
2000-08,New York,727,8044,18,2000,8
2000-08,North Carolina,1527,15483,228,2000,8
2000-08,North Dakota,393,2603,36,2000,8
2000-08,Ohio,7927,14595,826,2000,8
2000-08,Oklahoma,4092,8411,538,2000,8
2000-08,Oregon,4054,7048,304,2000,8
2000-08,Pennsylvania,0,37332,1524,2000,8
2000-08,Rhode Island,328,359,150,2000,8
2000-08,South Carolina,4245,7528,194,2000,8
2000-08,South Dakota,470,3010,36,2000,8
2000-08,Tennessee,8620,12459,568,2000,8
2000-08,Texas,15642,40421,1690,2000,8
2000-08,Utah,1617,3938,122,2000,8
2000-08,Vermont,480,1212,12,2000,8
2000-08,Virginia,5826,9388,278,2000,8
2000-08,Washington,2916,7062,332,2000,8
2000-08,West Virginia,2935,6856,318,2000,8
2000-08,Wisconsin,3505,11901,8,2000,8
2000-08,Wyoming,799,1933,96,2000,8
2000-07,Alabama,6059,7403,422,2000,7
2000-07,Alaska,1163,2333,162,2000,7
2000-07,Arizona,5406,4839,462,2000,7
2000-07,Arkansas,3285,6109,368,2000,7
2000-07,California,24365,24970,0,2000,7
2000-07,Colorado,8820,11734,1206,2000,7
2000-07,Connecticut,0,0,0,2000,7
2000-07,Delaware,391,603,18,2000,7
2000-07,Florida,10215,7893,714,2000,7
2000-07,Georgia,6441,7064,398,2000,7
2000-07,Hawaii,0,0,0,2000,7
2000-07,Idaho,1687,3028,178,2000,7
2000-07,Illinois,4573,5556,242,2000,7
2000-07,Indiana,1569,3384,10,2000,7
2000-07,Iowa,28,1857,2,2000,7
2000-07,Kansas,2036,3520,204,2000,7
2000-07,Kentucky,6405,7970,572,2000,7
2000-07,Louisiana,4741,6288,322,2000,7
2000-07,Maine,912,1995,86,2000,7
2000-07,Maryland,151,3043,18,2000,7
2000-07,Massachusetts,965,662,40,2000,7
2000-07,Michigan,77,10622,10,2000,7
2000-07,Minnesota,2385,7226,190,2000,7
2000-07,Mississippi,4501,5548,270,2000,7
2000-07,Missouri,2629,8929,210,2000,7
2000-07,Montana,1465,3551,172,2000,7
2000-07,Nebraska,22,1603,4,2000,7
2000-07,Nevada,2026,1813,190,2000,7
2000-07,New Hampshire,1228,1757,14,2000,7
2000-07,New Jersey,1314,1460,98,2000,7
2000-07,New Mexico,2253,3552,248,2000,7
2000-07,New York,701,5529,22,2000,7
2000-07,North Carolina,1371,9882,150,2000,7
2000-07,North Dakota,359,1515,30,2000,7
2000-07,Ohio,6515,9447,734,2000,7
2000-07,Oklahoma,3974,6182,468,2000,7
2000-07,Oregon,3450,5350,318,2000,7
2000-07,Pennsylvania,0,33362,1206,2000,7
2000-07,Rhode Island,310,263,148,2000,7
2000-07,South Carolina,3521,4116,156,2000,7
2000-07,South Dakota,413,1873,32,2000,7
2000-07,Tennessee,9019,8464,654,2000,7
2000-07,Texas,15445,24035,1398,2000,7
2000-07,Utah,1520,2763,118,2000,7
2000-07,Vermont,459,851,30,2000,7
2000-07,Virginia,5795,7148,240,2000,7
2000-07,Washington,2853,5538,258,2000,7
2000-07,West Virginia,2902,5453,296,2000,7
2000-07,Wisconsin,2822,7616,18,2000,7
2000-07,Wyoming,722,1388,118,2000,7
2000-06,Alabama,6758,7225,464,2000,6
2000-06,Alaska,1089,2098,124,2000,6
2000-06,Arizona,5629,4587,428,2000,6
2000-06,Arkansas,3793,6097,378,2000,6
2000-06,California,25094,23471,0,2000,6
2000-06,Colorado,9824,12075,1404,2000,6
2000-06,Connecticut,0,0,0,2000,6
2000-06,Delaware,422,538,14,2000,6
2000-06,Florida,11045,8028,690,2000,6
2000-06,Georgia,6830,6366,384,2000,6
2000-06,Hawaii,0,0,0,2000,6
2000-06,Idaho,1752,2998,164,2000,6
2000-06,Illinois,4665,5094,266,2000,6
2000-06,Indiana,1676,3356,6,2000,6
2000-06,Iowa,32,1796,8,2000,6
2000-06,Kansas,2263,3310,278,2000,6
2000-06,Kentucky,7014,7879,680,2000,6
2000-06,Louisiana,5018,5380,400,2000,6
2000-06,Maine,927,1671,88,2000,6
2000-06,Maryland,155,2744,18,2000,6
2000-06,Massachusetts,1163,649,32,2000,6
2000-06,Michigan,88,9681,4,2000,6
2000-06,Minnesota,2605,6574,176,2000,6
2000-06,Mississippi,4767,5193,330,2000,6
2000-06,Missouri,3169,8903,218,2000,6
2000-06,Montana,1709,4049,180,2000,6
2000-06,Nebraska,26,1392,4,2000,6
2000-06,Nevada,1976,1872,226,2000,6
2000-06,New Hampshire,1313,1592,22,2000,6
2000-06,New Jersey,1555,1610,92,2000,6
2000-06,New Mexico,2628,3892,226,2000,6
2000-06,New York,778,5141,16,2000,6
2000-06,North Carolina,1540,9515,192,2000,6
2000-06,North Dakota,360,1524,34,2000,6
2000-06,Ohio,7374,9523,738,2000,6
2000-06,Oklahoma,4448,6659,546,2000,6
2000-06,Oregon,4159,5951,368,2000,6
2000-06,Pennsylvania,8,33372,1546,2000,6
2000-06,Rhode Island,391,300,108,2000,6
2000-06,South Carolina,3913,3676,186,2000,6
2000-06,South Dakota,459,1603,62,2000,6
2000-06,Tennessee,7455,6164,430,2000,6
2000-06,Texas,16193,22644,1464,2000,6
2000-06,Utah,1636,2676,88,2000,6
2000-06,Vermont,479,759,8,2000,6
2000-06,Virginia,5597,6471,316,2000,6
2000-06,Washington,2793,5641,276,2000,6
2000-06,West Virginia,3082,4897,286,2000,6
2000-06,Wisconsin,3049,7017,18,2000,6
2000-06,Wyoming,844,1458,82,2000,6
2000-05,Alabama,6249,6534,422,2000,5
2000-05,Alaska,1081,2216,142,2000,5
2000-05,Arizona,5626,4444,464,2000,5
2000-05,Arkansas,3645,5921,354,2000,5
2000-05,California,26001,23679,0,2000,5
2000-05,Colorado,8411,10114,1642,2000,5
2000-05,Connecticut,0,0,0,2000,5
2000-05,Delaware,438,504,28,2000,5
2000-05,Florida,10552,7354,664,2000,5
2000-05,Georgia,6427,5489,408,2000,5
2000-05,Hawaii,0,0,0,2000,5
2000-05,Idaho,1719,3199,194,2000,5
2000-05,Illinois,5089,5636,286,2000,5
2000-05,Indiana,1939,2968,10,2000,5
2000-05,Iowa,32,1662,8,2000,5
2000-05,Kansas,2400,3473,308,2000,5
2000-05,Kentucky,6580,7284,618,2000,5
2000-05,Louisiana,4755,5014,366,2000,5
2000-05,Maine,1014,1613,92,2000,5
2000-05,Maryland,157,2530,26,2000,5
2000-05,Massachusetts,1043,675,38,2000,5
2000-05,Michigan,80,9459,6,2000,5
2000-05,Minnesota,2467,6144,178,2000,5
2000-05,Mississippi,4555,4627,222,2000,5
2000-05,Missouri,2943,8600,162,2000,5
2000-05,Montana,1745,3890,200,2000,5
2000-05,Nebraska,29,1352,4,2000,5
2000-05,Nevada,2207,1844,234,2000,5
2000-05,New Hampshire,1102,1588,18,2000,5
2000-05,New Jersey,1371,1597,92,2000,5
2000-05,New Mexico,2646,3550,254,2000,5
2000-05,New York,811,5663,14,2000,5
2000-05,North Carolina,1323,8389,184,2000,5
2000-05,North Dakota,447,1367,44,2000,5
2000-05,Ohio,7428,9086,726,2000,5
2000-05,Oklahoma,3997,5990,488,2000,5
2000-05,Oregon,4210,5784,302,2000,5
2000-05,Pennsylvania,2,33720,3384,2000,5
2000-05,Rhode Island,366,282,160,2000,5
2000-05,South Carolina,3665,3191,184,2000,5
2000-05,South Dakota,474,1601,30,2000,5
2000-05,Tennessee,7790,6211,480,2000,5
2000-05,Texas,15765,21173,1638,2000,5
2000-05,Utah,1683,2668,102,2000,5
2000-05,Vermont,522,806,28,2000,5
2000-05,Virginia,6047,6300,256,2000,5
2000-05,Washington,2927,5320,272,2000,5
2000-05,West Virginia,2895,4816,266,2000,5
2000-05,Wisconsin,3377,7530,14,2000,5
2000-05,Wyoming,817,1414,82,2000,5
2000-04,Alabama,7072,7047,364,2000,4
2000-04,Alaska,1365,2321,162,2000,4
2000-04,Arizona,6472,4996,396,2000,4
2000-04,Arkansas,4012,7051,342,2000,4
2000-04,California,26809,25259,0,2000,4
2000-04,Colorado,10901,11799,2282,2000,4
2000-04,Connecticut,6,1,0,2000,4
2000-04,Delaware,512,695,22,2000,4
2000-04,Florida,11172,7775,660,2000,4
2000-04,Georgia,7333,6617,360,2000,4
2000-04,Hawaii,0,0,0,2000,4
2000-04,Idaho,1857,3665,184,2000,4
2000-04,Illinois,5897,6540,344,2000,4
2000-04,Indiana,2003,8430,4,2000,4
2000-04,Iowa,37,2475,2,2000,4
2000-04,Kansas,2427,3919,254,2000,4
2000-04,Kentucky,7401,10287,614,2000,4
2000-04,Louisiana,5410,5164,326,2000,4
2000-04,Maine,1115,2086,112,2000,4
2000-04,Maryland,116,3455,10,2000,4
2000-04,Massachusetts,1779,917,78,2000,4
2000-04,Michigan,114,12452,10,2000,4
2000-04,Minnesota,3223,9789,174,2000,4
2000-04,Mississippi,4812,5091,280,2000,4
2000-04,Missouri,3513,11982,276,2000,4
2000-04,Montana,1937,4259,222,2000,4
2000-04,Nebraska,37,1531,6,2000,4
2000-04,Nevada,2244,1999,212,2000,4
2000-04,New Hampshire,1248,2114,22,2000,4
2000-04,New Jersey,1715,1536,60,2000,4
2000-04,New Mexico,2532,4177,282,2000,4
2000-04,New York,935,8403,12,2000,4
2000-04,North Carolina,1269,10319,162,2000,4
2000-04,North Dakota,593,1817,38,2000,4
2000-04,Ohio,10211,12544,966,2000,4
2000-04,Oklahoma,5047,7357,480,2000,4
2000-04,Oregon,4760,7153,326,2000,4
2000-04,Pennsylvania,0,41559,2078,2000,4
2000-04,Rhode Island,431,333,178,2000,4
2000-04,South Carolina,3865,3826,162,2000,4
2000-04,South Dakota,590,1922,34,2000,4
2000-04,Tennessee,8320,7200,470,2000,4
2000-04,Texas,16484,22741,1576,2000,4
2000-04,Utah,1821,2939,104,2000,4
2000-04,Vermont,638,1228,24,2000,4
2000-04,Virginia,6800,7757,254,2000,4
2000-04,Washington,3134,5947,270,2000,4
2000-04,West Virginia,3302,6696,332,2000,4
2000-04,Wisconsin,4074,11800,18,2000,4
2000-04,Wyoming,869,1684,74,2000,4
2000-03,Alabama,8559,9842,528,2000,3
2000-03,Alaska,1279,2009,130,2000,3
2000-03,Arizona,7492,5680,560,2000,3
2000-03,Arkansas,5068,9087,446,2000,3
2000-03,California,27952,26560,0,2000,3
2000-03,Colorado,13259,15712,2634,2000,3
2000-03,Connecticut,0,0,0,2000,3
2000-03,Delaware,597,763,28,2000,3
2000-03,Florida,12388,9432,774,2000,3
2000-03,Georgia,9271,9645,474,2000,3
2000-03,Hawaii,0,0,0,2000,3
2000-03,Idaho,2027,3979,204,2000,3
2000-03,Illinois,7262,8357,398,2000,3
2000-03,Indiana,2867,13724,22,2000,3
2000-03,Iowa,55,3128,10,2000,3
2000-03,Kansas,3810,5215,300,2000,3
2000-03,Kentucky,9118,11736,812,2000,3
2000-03,Louisiana,6764,6575,420,2000,3
2000-03,Maine,1551,2267,86,2000,3
2000-03,Maryland,167,3686,16,2000,3
2000-03,Massachusetts,1824,946,58,2000,3
2000-03,Michigan,98,13349,18,2000,3
2000-03,Minnesota,4081,10250,202,2000,3
2000-03,Mississippi,6200,7183,350,2000,3
2000-03,Missouri,4494,13380,304,2000,3
2000-03,Montana,2132,4325,264,2000,3
2000-03,Nebraska,43,1844,8,2000,3
2000-03,Nevada,2516,2190,292,2000,3
2000-03,New Hampshire,1610,2033,12,2000,3
2000-03,New Jersey,1852,1659,142,2000,3
2000-03,New Mexico,3491,4839,302,2000,3
2000-03,New York,1448,8350,32,2000,3
2000-03,North Carolina,1553,12614,188,2000,3
2000-03,North Dakota,712,1938,44,2000,3
2000-03,Ohio,12124,14328,1298,2000,3
2000-03,Oklahoma,5350,8336,520,2000,3
2000-03,Oregon,5925,7599,338,2000,3
2000-03,Pennsylvania,0,52076,1480,2000,3
2000-03,Rhode Island,510,387,246,2000,3
2000-03,South Carolina,5245,5687,222,2000,3
2000-03,South Dakota,663,2069,32,2000,3
2000-03,Tennessee,11428,10177,598,2000,3
2000-03,Texas,21160,27526,1824,2000,3
2000-03,Utah,2309,3714,148,2000,3
2000-03,Vermont,772,1366,34,2000,3
2000-03,Virginia,8932,10572,354,2000,3
2000-03,Washington,3993,6960,314,2000,3
2000-03,West Virginia,4511,7224,372,2000,3
2000-03,Wisconsin,4928,13332,30,2000,3
2000-03,Wyoming,1062,1832,106,2000,3
2000-02,Alabama,9581,11340,580,2000,2
2000-02,Alaska,1094,1712,138,2000,2
2000-02,Arizona,7273,5779,638,2000,2
2000-02,Arkansas,5795,11051,670,2000,2
2000-02,California,25493,24629,0,2000,2
2000-02,Colorado,11932,14221,2072,2000,2
2000-02,Connecticut,0,0,0,2000,2
2000-02,Delaware,536,708,4,2000,2
2000-02,Florida,12178,9997,862,2000,2
2000-02,Georgia,10180,10802,512,2000,2
2000-02,Hawaii,0,0,0,2000,2
2000-02,Idaho,2000,3710,262,2000,2
2000-02,Illinois,7167,7855,376,2000,2
2000-02,Indiana,2697,13501,12,2000,2
2000-02,Iowa,51,3054,14,2000,2
2000-02,Kansas,3500,5292,452,2000,2
2000-02,Kentucky,10136,13151,902,2000,2
2000-02,Louisiana,6917,7421,492,2000,2
2000-02,Maine,1163,1775,104,2000,2
2000-02,Maryland,184,3694,26,2000,2
2000-02,Massachusetts,1533,803,46,2000,2
2000-02,Michigan,94,12188,16,2000,2
2000-02,Minnesota,3017,7514,206,2000,2
2000-02,Mississippi,7687,8725,498,2000,2
2000-02,Missouri,4485,13994,266,2000,2
2000-02,Montana,1869,3825,250,2000,2
2000-02,Nebraska,57,1846,4,2000,2
2000-02,Nevada,2527,2187,294,2000,2
2000-02,New Hampshire,1290,1621,6,2000,2
2000-02,New Jersey,1503,1503,92,2000,2
2000-02,New Mexico,3260,4972,406,2000,2
2000-02,New York,1056,6728,16,2000,2
2000-02,North Carolina,1922,14607,308,2000,2
2000-02,North Dakota,547,1518,48,2000,2
2000-02,Ohio,12077,13967,1056,2000,2
2000-02,Oklahoma,6012,10022,772,2000,2
2000-02,Oregon,5412,7086,378,2000,2
2000-02,Pennsylvania,0,40690,1044,2000,2
2000-02,Rhode Island,486,349,188,2000,2
2000-02,South Carolina,5928,6076,278,2000,2
2000-02,South Dakota,584,1901,58,2000,2
2000-02,Tennessee,11779,11164,642,2000,2
2000-02,Texas,21193,29961,2166,2000,2
2000-02,Utah,2593,3747,136,2000,2
2000-02,Vermont,637,1079,60,2000,2
2000-02,Virginia,7620,9485,488,2000,2
2000-02,Washington,3479,6370,384,2000,2
2000-02,West Virginia,4353,8063,518,2000,2
2000-02,Wisconsin,4213,10089,22,2000,2
2000-02,Wyoming,997,1902,106,2000,2
2000-01,Alabama,8296,11010,618,2000,1
2000-01,Alaska,890,1417,104,2000,1
2000-01,Arizona,6337,5238,470,2000,1
2000-01,Arkansas,4052,8702,386,2000,1
2000-01,California,24982,25113,0,2000,1
2000-01,Colorado,10945,13813,2208,2000,1
2000-01,Connecticut,3,3,0,2000,1
2000-01,Delaware,472,678,24,2000,1
2000-01,Florida,10964,9758,680,2000,1
2000-01,Georgia,8611,9715,492,2000,1
2000-01,Hawaii,0,0,0,2000,1
2000-01,Idaho,1642,3014,158,2000,1
2000-01,Illinois,6826,7765,360,2000,1
2000-01,Indiana,2453,13671,10,2000,1
2000-01,Iowa,46,2819,4,2000,1
2000-01,Kansas,3293,5337,282,2000,1
2000-01,Kentucky,8144,10654,740,2000,1
2000-01,Louisiana,5866,7955,404,2000,1
2000-01,Maine,1058,1762,84,2000,1
2000-01,Maryland,155,3186,12,2000,1
2000-01,Massachusetts,1148,777,36,2000,1
2000-01,Michigan,77,11128,8,2000,1
2000-01,Minnesota,2735,5581,150,2000,1
2000-01,Mississippi,5456,7763,366,2000,1
2000-01,Missouri,3617,11768,372,2000,1
2000-01,Montana,1531,3214,186,2000,1
2000-01,Nebraska,45,1894,6,2000,1
2000-01,Nevada,2442,2076,262,2000,1
2000-01,New Hampshire,1247,1739,36,2000,1
2000-01,New Jersey,1262,1561,72,2000,1
2000-01,New Mexico,2649,4143,250,2000,1
2000-01,New York,760,6124,18,2000,1
2000-01,North Carolina,1426,12546,188,2000,1
2000-01,North Dakota,502,1355,40,2000,1
2000-01,Ohio,9825,11875,946,2000,1
2000-01,Oklahoma,4827,8074,458,2000,1
2000-01,Oregon,4676,5773,318,2000,1
2000-01,Pennsylvania,1,37340,1306,2000,1
2000-01,Rhode Island,381,372,180,2000,1
2000-01,South Carolina,4702,5460,206,2000,1
2000-01,South Dakota,493,1680,44,2000,1
2000-01,Tennessee,10369,10162,528,2000,1
2000-01,Texas,18672,28481,1600,2000,1
2000-01,Utah,1967,3060,82,2000,1
2000-01,Vermont,476,747,22,2000,1
2000-01,Virginia,6648,8198,278,2000,1
2000-01,Washington,3073,5411,252,2000,1
2000-01,West Virginia,3365,5911,312,2000,1
2000-01,Wisconsin,3768,7631,12,2000,1
2000-01,Wyoming,854,1524,70,2000,1
1999-12,Alabama,12015,32879,740,1999,12
1999-12,Alaska,1489,3116,154,1999,12
1999-12,Arizona,10041,11732,746,1999,12
1999-12,Arkansas,6030,21899,592,1999,12
1999-12,California,54360,85467,0,1999,12
1999-12,Colorado,18611,29823,2730,1999,12
1999-12,Connecticut,2138,2604,6,1999,12
1999-12,Delaware,875,2361,56,1999,12
1999-12,Florida,16210,26620,1196,1999,12
1999-12,Georgia,17619,30688,944,1999,12
1999-12,Hawaii,0,0,0,1999,12
1999-12,Idaho,2702,6530,226,1999,12
1999-12,Illinois,10221,16993,558,1999,12
1999-12,Indiana,4742,22524,22,1999,12
1999-12,Iowa,55,8493,6,1999,12
1999-12,Kansas,4070,12200,420,1999,12
1999-12,Kentucky,12569,25828,1004,1999,12
1999-12,Louisiana,8206,25124,584,1999,12
1999-12,Maine,1452,3917,142,1999,12
1999-12,Maryland,230,8940,16,1999,12
1999-12,Massachusetts,1515,1494,58,1999,12
1999-12,Michigan,123,28925,18,1999,12
1999-12,Minnesota,3974,13393,206,1999,12
1999-12,Mississippi,7978,23521,510,1999,12
1999-12,Missouri,5271,26213,316,1999,12
1999-12,Montana,2174,5674,188,1999,12
1999-12,Nebraska,59,5927,10,1999,12
1999-12,Nevada,3952,5026,406,1999,12
1999-12,New Hampshire,1848,3391,26,1999,12
1999-12,New Jersey,1615,3442,128,1999,12
1999-12,New Mexico,4311,8748,502,1999,12
1999-12,New York,856,16140,20,1999,12
1999-12,North Carolina,1898,36991,206,1999,12
1999-12,North Dakota,604,2913,34,1999,12
1999-12,Ohio,15484,29418,1352,1999,12
1999-12,Oklahoma,7421,18833,776,1999,12
1999-12,Oregon,8258,14377,480,1999,12
1999-12,Pennsylvania,1,61746,2616,1999,12
1999-12,Rhode Island,530,682,246,1999,12
1999-12,South Carolina,7388,16279,310,1999,12
1999-12,South Dakota,632,3704,44,1999,12
1999-12,Tennessee,16189,29126,884,1999,12
1999-12,Texas,29317,76305,2562,1999,12
1999-12,Utah,3740,9527,178,1999,12
1999-12,Vermont,746,1899,42,1999,12
1999-12,Virginia,11262,21281,456,1999,12
1999-12,Washington,4232,13649,318,1999,12
1999-12,West Virginia,5080,12196,412,1999,12
1999-12,Wisconsin,5228,15610,16,1999,12
1999-12,Wyoming,1282,3205,98,1999,12
1999-11,Alabama,8445,23601,626,1999,11
1999-11,Alaska,1162,2253,130,1999,11
1999-11,Arizona,6280,6804,572,1999,11
1999-11,Arkansas,4265,21484,568,1999,11
1999-11,California,36738,51259,0,1999,11
1999-11,Colorado,12478,20472,1708,1999,11
1999-11,Connecticut,1988,2841,16,1999,11
1999-11,Delaware,688,1936,36,1999,11
1999-11,Florida,11484,16851,798,1999,11
1999-11,Georgia,8568,18973,530,1999,11
1999-11,Hawaii,0,0,0,1999,11
1999-11,Idaho,1917,4648,178,1999,11
1999-11,Illinois,7229,15069,436,1999,11
1999-11,Indiana,2813,21640,24,1999,11
1999-11,Iowa,45,8258,8,1999,11
1999-11,Kansas,3270,11677,390,1999,11
1999-11,Kentucky,8800,21818,788,1999,11
1999-11,Louisiana,5870,20265,464,1999,11
1999-11,Maine,1089,4080,90,1999,11
1999-11,Maryland,198,8728,16,1999,11
1999-11,Massachusetts,1269,1503,38,1999,11
1999-11,Michigan,122,31841,14,1999,11
1999-11,Minnesota,2669,13499,144,1999,11
1999-11,Mississippi,5506,20368,384,1999,11
1999-11,Missouri,3581,23071,378,1999,11
1999-11,Montana,1434,4814,194,1999,11
1999-11,Nebraska,62,5036,2,1999,11
1999-11,Nevada,2796,2939,272,1999,11
1999-11,New Hampshire,1442,3259,24,1999,11
1999-11,New Jersey,1450,3395,112,1999,11
1999-11,New Mexico,2787,5985,288,1999,11
1999-11,New York,801,17201,16,1999,11
1999-11,North Carolina,1643,26916,180,1999,11
1999-11,North Dakota,433,2688,36,1999,11
1999-11,Ohio,11703,30531,1092,1999,11
1999-11,Oklahoma,4736,15821,664,1999,11
1999-11,Oregon,5752,13979,314,1999,11
1999-11,Pennsylvania,4490,64765,4622,1999,11
1999-11,Rhode Island,468,597,208,1999,11
1999-11,South Carolina,4943,10888,270,1999,11
1999-11,South Dakota,403,3650,58,1999,11
1999-11,Tennessee,10914,19999,736,1999,11
1999-11,Texas,19876,51688,2090,1999,11
1999-11,Utah,2303,5994,128,1999,11
1999-11,Vermont,498,2166,36,1999,11
1999-11,Virginia,7438,17714,334,1999,11
1999-11,Washington,3010,8694,290,1999,11
1999-11,West Virginia,3502,15519,378,1999,11
1999-11,Wisconsin,4019,20933,12,1999,11
1999-11,Wyoming,853,2200,68,1999,11
1999-10,Alabama,8388,16039,556,1999,10
1999-10,Alaska,2036,4078,330,1999,10
1999-10,Arizona,6800,7649,548,1999,10
1999-10,Arkansas,4532,16000,488,1999,10
1999-10,California,35783,41163,0,1999,10
1999-10,Colorado,12438,22351,1620,1999,10
1999-10,Connecticut,2410,2836,4,1999,10
1999-10,Delaware,645,1450,52,1999,10
1999-10,Florida,11493,13264,780,1999,10
1999-10,Georgia,9008,19130,554,1999,10
1999-10,Hawaii,0,0,0,1999,10
1999-10,Idaho,1902,6800,232,1999,10
1999-10,Illinois,6439,11854,402,1999,10
1999-10,Indiana,2703,18552,12,1999,10
1999-10,Iowa,53,7524,4,1999,10
1999-10,Kansas,3650,8828,304,1999,10
1999-10,Kentucky,8606,17399,704,1999,10
1999-10,Louisiana,6068,17840,460,1999,10
1999-10,Maine,1394,7865,172,1999,10
1999-10,Maryland,205,6317,24,1999,10
1999-10,Massachusetts,1345,1379,44,1999,10
1999-10,Michigan,109,26737,10,1999,10
1999-10,Minnesota,3185,23432,222,1999,10
1999-10,Mississippi,5628,14278,406,1999,10
1999-10,Missouri,4003,21136,466,1999,10
1999-10,Montana,1775,8639,240,1999,10
1999-10,Nebraska,61,5400,2,1999,10
1999-10,Nevada,2598,2795,282,1999,10
1999-10,New Hampshire,1667,3793,18,1999,10
1999-10,New Jersey,1536,2410,108,1999,10
1999-10,New Mexico,3400,7143,338,1999,10
1999-10,New York,965,16097,8,1999,10
1999-10,North Carolina,1685,21790,270,1999,10
1999-10,North Dakota,482,4719,34,1999,10
1999-10,Ohio,11487,20658,1094,1999,10
1999-10,Oklahoma,5156,12262,544,1999,10
1999-10,Oregon,5444,9450,296,1999,10
1999-10,Pennsylvania,1,59136,3670,1999,10
1999-10,Rhode Island,492,636,154,1999,10
1999-10,South Carolina,4742,8842,202,1999,10
1999-10,South Dakota,455,5591,54,1999,10
1999-10,Tennessee,11086,14681,674,1999,10
1999-10,Texas,20920,47816,1878,1999,10
1999-10,Utah,1874,6855,160,1999,10
1999-10,Vermont,715,2706,38,1999,10
1999-10,Virginia,8007,14648,376,1999,10
1999-10,Washington,3341,12250,326,1999,10
1999-10,West Virginia,3687,14072,428,1999,10
1999-10,Wisconsin,4535,22587,14,1999,10
1999-10,Wyoming,875,2647,106,1999,10
1999-09,Alabama,7417,14487,536,1999,9
1999-09,Alaska,1099,2824,114,1999,9
1999-09,Arizona,6424,7047,508,1999,9
1999-09,Arkansas,3902,14211,492,1999,9
1999-09,California,31648,37012,0,1999,9
1999-09,Colorado,9390,17681,928,1999,9
1999-09,Connecticut,1825,2313,16,1999,9
1999-09,Delaware,441,1206,22,1999,9
1999-09,Florida,10221,10444,700,1999,9
1999-09,Georgia,7825,13800,436,1999,9
1999-09,Hawaii,0,0,0,1999,9
1999-09,Idaho,1828,6645,260,1999,9
1999-09,Illinois,5335,10026,306,1999,9
1999-09,Indiana,2071,14457,2,1999,9
1999-09,Iowa,65,5330,6,1999,9
1999-09,Kansas,2741,6424,244,1999,9
1999-09,Kentucky,7267,14320,732,1999,9
1999-09,Louisiana,5761,15541,452,1999,9
